,address,zipcode,city,state,latitude,longitude,usecode,bedrooms,amount,last-updated,rent,rentPerUnit,totalMonthlyIncome,downPayment,loanAmount,interestRate,pmiRate,loanTerm_years,paymentsPerYear,taxRate,insuranceRate,monthlyInterest,monthlyPrincipal,monthlyP&I,monthlyTaxes,monthlyInsurance,monthlyPMI,subTotalMonthlyPayment,vacancy,capitalExpenditures,maintenance,subtotalMonthlyReserves,totalMonthlyExpenses,rehabCost,closingCosts,initialInvestment,monthlyCashFlow,yearlyLoanPaydown,appreciationAmount,oneYearNWROI
1868,4910 e arizona ave,80246,Denver,CO,39.69435,-104.929075,SingleFamily,3.0,399661.0,01/08/2020,1995.0,997.5,2992.5,13988.135000000002,385672.865,0.0366,0.01,30,12,0.008,0.005,1176.30223825,529.3360072125,1705.6382454625,266.4406666666667,166.52541666666667,321.39405416666665,2459.9983829625,100,100,100,300,2759.9983829625,20000,7993.22,41981.355,232.50161703750018,6352.03208655,23979.66,1.0740889971512353
1869,2576 n albion st,80207,Denver,CO,39.75425,-104.939109,SingleFamily,3.0,726481.0,01/08/2020,2600.0,1300.0,3900.0,25426.835000000003,701054.1649999999,0.0366,0.01,30,12,0.008,0.005,2138.21520325,962.1968414625,3100.4120447124997,484.3206666666667,302.7004166666667,584.2118041666666,4471.644932212499,100,100,100,300,4771.644932212499,20000,14529.62,59956.45500000001,-871.644932212499,11546.36209755,43588.86,1.005320993561077
1870,1499 s mariposa st,80223,Denver,CO,39.689594,-105.00306100000002,SingleFamily,3.0,317425.0,01/08/2020,1875.0,937.5,2812.5,11109.875000000002,306315.125,0.0366,0.01,30,12,0.008,0.005,934.26113125,420.41750906249996,1354.6786403125,211.61666666666667,132.26041666666666,255.26260416666665,1953.8183278125,100,100,100,300,2253.8183278125,20000,6348.5,37458.375,558.6816721875002,5045.01010875,19045.5,1.122437643784601
1871,926 n hazel ct,80204,Denver,CO,39.731702,-105.02720500000001,SingleFamily,2.0,332277.0,01/08/2020,1695.0,1695.0,3390.0,11629.695000000002,320647.305,0.0366,0.01,30,12,0.008,0.005,977.97428025,440.08842611250003,1418.0627063625,221.518,138.44875,267.2060875,2045.2355438625,100,100,100,300,2345.2355438625,20000,6645.54,38275.235,1044.7644561375,5281.061113350001,19936.62,1.5178183644594212
1873,4802 s xenia st,80237,Denver,CO,39.629164,-104.88566499999999,SingleFamily,4.0,551007.0,01/08/2020,2550.0,850.0,3400.0,19285.245000000003,531721.755,0.0366,0.01,30,12,0.008,0.005,1621.7513527500003,729.7881087375001,2351.5394614875004,367.338,229.58624999999998,443.1014625,3391.5651739875,100,100,100,300,3691.5651739875,20000,11020.14,50305.385,-291.5651739875002,8757.457304850002,33060.42,0.9644910821575065
1874,3346 s glencoe st,80222,Denver,CO,39.655454,-104.924866,SingleFamily,3.0,445491.0,01/08/2020,2060.0,1030.0,3090.0,15592.185000000001,429898.815,0.0366,0.01,30,12,0.008,0.005,1311.19138575,590.0361235875,1901.2275093375001,296.99399999999997,185.62125,358.2490125,2742.0917718375003,100,100,100,300,3042.0917718375003,20000,8909.82,44502.005,47.908228162499654,7080.43348305,26729.46,1.0503974421152484
1877,2048 s pennsylvania st,80210,Denver,CO,39.679364,-104.981352,SingleFamily,4.0,828300.0,01/08/2020,3178.0,1059.3333333333333,4237.333333333333,28990.500000000004,799309.5,0.0366,0.01,30,12,0.008,0.005,2437.893975,1097.0522887500001,3534.94626375,552.2,345.125,666.0912500000001,5098.36251375,100,100,100,300,5398.36251375,20000,16566.0,65556.5,-1161.0291804166673,13164.627465000001,49698.0,0.9402923783301426
1879,3518 s hudson st,80237,Denver,CO,39.65235,-104.923617,SingleFamily,4.0,504636.0,01/08/2020,2400.0,800.0,3200.0,17662.260000000002,486973.74,0.0366,0.01,30,12,0.008,0.005,1485.2699069999999,668.37145815,2153.6413651499997,336.42400000000004,210.265,405.81145,3106.1418151499997,100,100,100,300,3406.1418151499997,20000,10092.72,47754.98,-206.14181514999973,8020.4574978,30278.16,0.9512079309006097
1884,15041 e 53rd ave,80239,Denver,CO,39.790686,-104.811736,SingleFamily,3.0,294284.0,01/08/2020,1779.0,889.5,2668.5,10299.94,283984.06,0.0366,0.01,30,12,0.008,0.005,866.151383,389.76812235,1255.91950535,196.18933333333334,122.61833333333334,236.65338333333332,1811.38055535,100,100,100,300,2111.3805553499997,20000,5885.68,36185.62,557.1194446500003,4677.2174682,17657.04,1.0969465440691635
1886,1849 n cherry st,80220,Denver,CO,39.745841999999996,-104.93408899999999,SingleFamily,2.0,606711.0,01/08/2020,2495.0,2495.0,4990.0,21234.885000000002,585476.115,0.0366,0.01,30,12,0.008,0.005,1785.70215075,803.5659678375,2589.2681185875,404.474,252.79625,487.8967625,3734.4351310875,100,100,100,300,4034.4351310875,20000,12134.22,53369.105,955.5648689125001,9642.79161405,36402.659999999996,1.638630253233589
1887,8761 e 33rd ave,80238,Denver,CO,39.763203999999995,-104.88610200000001,Townhouse,4.0,630576.0,01/08/2020,2900.0,966.6666666666666,3866.6666666666665,22070.160000000003,608505.84,0.0366,0.01,30,12,0.008,0.005,1855.942812,835.1742654,2691.1170774,420.384,262.74,507.0882,3881.3292774,100,100,100,300,4181.3292774,20000,12611.52,54681.68000000001,-314.6626107333336,10022.0911848,37834.56,1.0182697359700723
1888,4325 e 17th avenue pkwy,80220,Denver,CO,39.744062,-104.93648400000001,SingleFamily,5.0,1050430.0,01/08/2020,4105.0,1026.25,5131.25,36765.05,1013664.95,0.0366,0.01,30,12,0.008,0.005,3091.6780975,1391.2551438750002,4482.933241375,700.2866666666667,437.67916666666673,844.7207916666666,6465.619866375,100,100,100,300,6765.619866375,20000,21008.600000000002,77773.65000000001,-1634.3698663750001,16695.061726500004,63025.799999999996,0.9312077204811653
1892,8004 e oberlin pl,80237,Denver,CO,39.63985,-104.89265,SingleFamily,3.0,469572.0,01/08/2020,2400.0,1200.0,3600.0,16435.02,453136.98,0.0366,0.01,30,12,0.008,0.005,1382.067789,621.93050505,2003.99829405,313.048,195.655,377.61414999999994,2890.31544405,100,100,100,300,3190.31544405,20000,9391.44,45826.46000000001,409.6845559499998,7463.1660606,28174.32,1.1991696659964568
1894,7948 e 25th ave,80238,Denver,CO,39.753598,-104.89603000000001,SingleFamily,5.0,957191.0,01/08/2020,3752.0,938.0,4690.0,33501.685000000005,923689.315,0.0366,0.01,30,12,0.008,0.005,2817.25241075,1267.7635848375,4085.0159955874997,638.1273333333334,398.82958333333335,769.7410958333334,5891.714008087499,100,100,100,300,6191.714008087499,20000,19143.82,72645.505,-1501.7140080874988,15213.16301805,57431.46,0.9068703551720098
1895,9780 w chenango ave,80123,Denver,CO,39.627219000000004,-105.108021,SingleFamily,5.0,412320.0,01/08/2020,2095.0,523.75,2618.75,14431.2,397888.8,0.0366,0.01,30,12,0.008,0.005,1213.5608399999999,546.1023779999999,1759.6632179999997,274.88,171.79999999999998,331.574,2537.917218,100,100,100,300,2837.917218,20000,8246.4,42677.6,-219.16721800000005,6553.228535999999,24739.2,0.8188703657187846
1898,2538 n clarkson st,80205,Denver,CO,39.754024,-104.9768,SingleFamily,3.0,968913.0,01/08/2020,3500.0,1750.0,5250.0,33911.955,935001.0449999999,0.0366,0.01,30,12,0.008,0.005,2851.75318725,1283.2889342624999,4135.0421215125,645.942,403.71375000000006,779.1675375,5963.8654090125,100,100,100,300,6263.8654090125,20000,19378.260000000002,73290.215,-1013.8654090125001,15399.467211149999,58134.78,1.1238589258197702
1904,519 s magnolia ln,80224,Denver,CO,39.706540999999994,-104.911382,SingleFamily,5.0,600324.0,01/08/2020,2650.0,662.5,3312.5,21011.340000000004,579312.66,0.0366,0.01,30,12,0.008,0.005,1766.9036130000002,795.1066258500001,2562.0102388500004,400.21600000000007,250.135,482.76055,3695.1217888500005,100,100,100,300,3995.1217888500005,20000,12006.48,53017.82000000001,-682.6217888500005,9541.279510200002,36019.439999999995,0.8547929364881465
1912,1441 n grape st,80220,Denver,CO,39.739121999999995,-104.924944,SingleFamily,2.0,555552.0,01/08/2020,2400.0,2400.0,4800.0,19444.320000000003,536107.6799999999,0.0366,0.01,30,12,0.008,0.005,1635.1284239999998,735.8077907999999,2370.9362147999996,370.368,231.48000000000002,446.7564,3419.5406147999993,100,100,100,300,3719.5406147999993,20000,11111.04,50555.36000000001,1080.4593852000007,8829.693489599998,33333.119999999995,1.660127157872083
1913,2575 s fillmore st,80210,Denver,CO,39.669831,-104.95393500000002,SingleFamily,6.0,2347156.0,01/08/2020,9241.0,1848.2,11089.2,82150.46,2265005.54,0.0366,0.01,30,12,0.008,0.005,6908.266897,3108.72010365,10016.98700065,1564.7706666666666,977.9816666666667,1887.5046166666668,14447.243950650001,100,100,100,300,14747.243950650001,20000,46943.12,149093.58000000002,-3658.0439506500006,37304.6412438,140829.36,1.0491120666362694
1917,1226 e 14th ave,80218,Denver,CO,39.738175,-104.972174,Condominium,2.0,378890.0,01/08/2020,1900.0,1900.0,3800.0,13261.150000000001,365628.85,0.0366,0.01,30,12,0.008,0.005,1115.1679925,501.82559662500006,1616.9935891250002,252.59333333333333,157.87083333333334,304.6907083333333,2332.148464125,100,100,100,300,2632.148464125,20000,7577.8,40838.950000000004,1167.851535875,6021.9071595000005,22733.399999999998,1.6055634532719374
1919,603 n josephine st,80206,Denver,CO,39.725757,-104.95931000000002,SingleFamily,3.0,701782.0,01/08/2020,2800.0,1400.0,4200.0,24562.370000000003,677219.63,0.0366,0.01,30,12,0.008,0.005,2065.5198715,929.483942175,2995.003813675,467.8546666666667,292.40916666666664,564.3496916666667,4319.617338675,100,100,100,300,4619.617338675,20000,14035.64,58598.01,-419.6173386749997,11153.8073061,42106.92,1.109684769875291
1921,224 n adams st,80206,Denver,CO,39.720194,-104.948252,Condominium,3.0,1188935.0,01/08/2020,4701.0,2350.5,7051.5,41612.725000000006,1147322.275,0.0366,0.01,30,12,0.008,0.005,3499.33293875,1574.6998224375,5074.0327611875,792.6233333333333,495.38958333333335,956.1018958333333,7318.1475736875,100,100,100,300,7618.1475736875,20000,23778.7,85391.425,-566.6475736875,18896.39786925,71336.09999999999,1.307376320104741
1922,2812 stout st,80205,Denver,CO,39.757113000000004,-104.97797800000001,SingleFamily,3.0,552056.0,01/08/2020,2333.0,1166.5,3499.5,19321.960000000003,532734.04,0.0366,0.01,30,12,0.008,0.005,1624.838822,731.1774699,2356.0162919,368.0373333333334,230.02333333333334,443.94503333333336,3398.0219919,100,100,100,300,3698.0219919,20000,11041.12,50363.08000000001,-198.5219919000001,8774.129638800001,33123.36,1.0625487110002008
1924,2361 n hudson st,80207,Denver,CO,39.752225,-104.92376599999999,SingleFamily,3.0,595031.0,01/08/2020,2495.0,1247.5,3742.5,20826.085000000003,574204.915,0.0366,0.01,30,12,0.008,0.005,1751.32499075,788.0962458375001,2539.4212365875,396.68733333333336,247.92958333333334,478.5040958333334,3662.5422490875003,100,100,100,300,3962.5422490875003,20000,11900.62,52726.70500000001,-220.0422490875003,9457.15495005,35701.86,1.09031102855754
1927,8125 e bethany pl,80231,Denver,CO,39.666422,-104.894425,SingleFamily,3.0,543055.0,01/08/2020,2650.0,1325.0,3975.0,19006.925000000003,524048.075,0.0366,0.01,30,12,0.008,0.005,1598.3466287500003,719.2559829375001,2317.6026116875005,362.0366666666667,226.27291666666667,436.7067291666667,3342.618924187501,100,100,100,300,3642.618924187501,20000,10861.1,49868.025,332.38107581249915,8631.071795250002,32583.3,1.2252930551189862
1930,4736 n leaf ct,80216,Denver,CO,39.782638,-104.986622,SingleFamily,2.0,308276.0,01/08/2020,1669.0,1669.0,3338.0,10789.660000000002,297486.33999999997,0.0366,0.01,30,12,0.008,0.005,907.3333369999999,408.30000164999996,1315.6333386499998,205.51733333333334,128.44833333333335,247.9052833333333,1897.5042886499998,100,100,100,300,2197.5042886499996,20000,6165.52,36955.18000000001,1140.4957113500004,4899.600019799999,18496.559999999998,1.5453884558538205
1931,1737 w 34th ave,80211,Denver,CO,39.764546,-105.00730700000001,SingleFamily,3.0,897658.0,01/08/2020,3400.0,1700.0,5100.0,31418.030000000002,866239.97,0.0366,0.01,30,12,0.008,0.005,2642.0319085,1188.9143588250001,3830.946267325,598.4386666666667,374.02416666666664,721.8666416666666,5525.2757423250005,100,100,100,300,5825.2757423250005,20000,17953.16,69371.19,-725.2757423250005,14266.972305900003,53859.479999999996,1.1506670621910908
1934,1660 n lincoln st,80210,Denver,CO,39.686448999999996,-104.985983,SingleFamily,3.0,755648.0,01/08/2020,2913.0,1456.5,4369.5,26447.680000000004,729200.32,0.0366,0.01,30,12,0.008,0.005,2224.0609759999998,1000.8274392,3224.8884151999996,503.76533333333333,314.85333333333335,607.6669333333333,4651.174015199999,100,100,100,300,4951.174015199999,20000,15112.960000000001,61560.64000000001,-581.6740151999993,12009.9292704,45338.88,1.10211201650925
1936,4055 e 18th ave,80220,Denver,CO,39.745175,-104.93934099999998,SingleFamily,4.0,1181479.0,01/08/2020,4624.0,1541.3333333333333,6165.333333333333,41351.76500000001,1140127.2349999999,0.0366,0.01,30,12,0.008,0.005,3477.38806675,1564.8246300375,5042.212696787499,787.6526666666667,492.2829166666667,950.1060291666666,7272.254309287499,100,100,100,300,7572.254309287499,20000,23629.58,84981.345,-1406.9209759541664,18777.89556045,70888.73999999999,1.0741131933014239
1937,1906 n ulster st,80220,Denver,CO,39.745905,-104.893708,SingleFamily,3.0,329588.0,01/08/2020,1900.0,950.0,2850.0,11535.580000000002,318052.42,0.0366,0.01,30,12,0.008,0.005,970.059881,436.52694645,1406.58682745,219.72533333333334,137.32833333333335,265.0436833333333,2028.68417745,100,100,100,300,2328.68417745,20000,6591.76,38127.340000000004,521.3158225500001,5238.3233574000005,19775.28,1.1191285106173154
1939,2684 n clermont st,80207,Denver,CO,39.756246999999995,-104.934707,SingleFamily,2.0,591783.0,01/08/2020,2450.0,2450.0,4900.0,20712.405000000002,571070.595,0.0366,0.01,30,12,0.008,0.005,1741.7653147499998,783.7943916374999,2525.5597063875,394.522,246.57625,475.8921625,3642.5501188874996,100,100,100,300,3942.5501188874996,20000,11835.66,52548.065,957.4498811125004,9405.532699649999,35506.979999999996,1.6328272272822986
1940,5155 w quincy ave,80236,Denver,CO,39.640209999999996,-105.05116000000001,SingleFamily,2.0,371687.0,01/08/2020,1800.0,1800.0,3600.0,13009.045000000002,358677.955,0.0366,0.01,30,12,0.008,0.005,1093.96776275,492.2854932375,1586.2532559875,247.79133333333334,154.86958333333334,298.89829583333335,2287.8124684875,100,100,100,300,2587.8124684875,20000,7433.74,40442.784999999996,1012.1875315124998,5907.42591885,22301.219999999998,1.5319146863154949
1941,2937 s ulster st,80231,Denver,CO,39.665314,-104.89488999999999,SingleFamily,4.0,481108.0,01/08/2020,2425.0,808.3333333333334,3233.3333333333335,16838.780000000002,464269.22,0.0366,0.01,30,12,0.008,0.005,1416.021121,637.20950445,2053.23062545,320.7386666666667,200.46166666666667,386.89101666666664,2961.3219754499996,100,100,100,300,3261.3219754499996,20000,9622.16,46460.94,-27.988642116666142,7646.5140534,28866.48,0.987434398615267
1944,2830 n macon way,80238,Denver,CO,39.756569,-104.854908,SingleFamily,3.0,508475.0,01/08/2020,2400.0,1200.0,3600.0,17796.625,490678.375,0.0366,0.01,30,12,0.008,0.005,1496.56904375,673.4560696875,2170.0251134375,338.98333333333335,211.86458333333334,408.8986458333334,3129.7716759375,100,100,100,300,3429.7716759375,20000,10169.5,47966.125,170.22832406250018,8081.472836249999,30508.5,1.1473245488352457
1945,2017 s gilpin st,80210,Denver,CO,39.679916999999996,-104.96789,SingleFamily,2.0,458036.0,01/08/2020,2100.0,2100.0,4200.0,16031.260000000002,442004.74,0.0366,0.01,30,12,0.008,0.005,1348.114457,606.65150565,1954.76596265,305.3573333333333,190.84833333333333,368.33728333333335,2819.30891265,100,100,100,300,3119.30891265,20000,9160.72,45191.98,1080.69108735,7279.8180678,27482.16,1.6137879136076798
1946,2727 e eldorado pl,80210,Denver,CO,39.658265,-104.955054,SingleFamily,3.0,1167617.0,01/08/2020,4610.0,2305.0,6915.0,40866.595,1126750.405,0.0366,0.01,30,12,0.008,0.005,3436.58873525,1546.4649308625,4983.0536661125,778.4113333333333,486.50708333333336,938.9586708333335,7186.9307536125,100,100,100,300,7486.9307536125,20000,23352.34,84218.935,-571.9307536124998,18557.57917035,70057.02,1.2991310104669456
1950,466 s newport way,80224,Denver,CO,39.708146,-104.908394,SingleFamily,3.0,556828.0,01/08/2020,2650.0,1325.0,3975.0,19488.980000000003,537339.02,0.0366,0.01,30,12,0.008,0.005,1638.884011,737.49780495,2376.38181595,371.21866666666665,232.01166666666666,447.7825166666667,3427.39466595,100,100,100,300,3727.39466595,20000,11136.56,50625.54,247.60533404999978,8849.9736594,33409.68,1.2075114194930068
1955,395 s eliot st,80219,Denver,CO,39.709463,-105.024173,SingleFamily,3.0,367786.0,01/08/2020,2119.0,1059.5,3178.5,12872.510000000002,354913.49,0.0366,0.01,30,12,0.008,0.005,1082.4861445,487.11876502499996,1569.6049095249998,245.19066666666666,153.24416666666667,295.76124166666665,2263.800984525,100,100,100,300,2563.800984525,20000,7355.72,40228.23,614.6990154750001,5845.4251803,22067.16,1.1932658574836625
1956,2285 e columbia pl,80210,Denver,CO,39.662095,-104.960622,SingleFamily,5.0,962831.0,01/08/2020,3795.0,948.75,4743.75,33699.08500000001,929131.9149999999,0.0366,0.01,30,12,0.008,0.005,2833.8523407499997,1275.2335533374999,4109.0858940875,641.8873333333333,401.1795833333333,774.2765958333333,5926.429406587499,100,100,100,300,6226.429406587499,20000,19256.62,72955.705,-1482.6794065874992,15302.802640049998,57769.86,0.9137806256686849
1957,4670 n eliot st,80211,Denver,CO,39.781581,-105.023641,SingleFamily,3.0,497596.0,01/08/2020,2273.0,1136.5,3409.5,17415.86,480180.13999999996,0.0366,0.01,30,12,0.008,0.005,1464.549427,659.04724215,2123.59666915,331.73066666666665,207.33166666666668,400.15011666666663,3062.80911915,100,100,100,300,3362.80911915,20000,9951.92,47367.78,46.69088085000021,7908.5669058,29855.76,1.0970034372731845
1958,3464 n albion st,80207,Denver,CO,39.765219,-104.938947,Townhouse,3.0,446619.0,01/08/2020,2540.0,1270.0,3810.0,15631.665,430987.33499999996,0.0366,0.01,30,12,0.008,0.005,1314.5113717499999,591.5301172874999,1906.0414890374998,297.74600000000004,186.09125000000003,359.1561125,2749.0348515374994,100,100,100,300,3049.0348515374994,20000,8932.380000000001,44564.045,760.9651484625006,7098.361407449999,26797.14,1.3074908974039499
1960,1557 n julian st,80204,Denver,CO,39.741738,-105.03186299999999,SingleFamily,3.0,810777.0,01/08/2020,3500.0,1750.0,5250.0,28377.195000000003,782399.8049999999,0.0366,0.01,30,12,0.008,0.005,2386.31940525,1073.8437323624998,3460.1631376124997,540.518,337.82375,651.9998374999999,4990.5047251125,100,100,100,300,5290.5047251125,20000,16215.54,64592.73500000001,-40.50472511249973,12886.124788349998,48646.619999999995,1.27021542108412
1961,4727 n lowell blvd,80211,Denver,CO,39.782540000000004,-105.03491399999999,SingleFamily,5.0,600667.0,01/08/2020,2500.0,625.0,3125.0,21023.345,579643.655,0.0366,0.01,30,12,0.008,0.005,1767.9131477500002,795.5609164875001,2563.4740642375004,400.4446666666667,250.27791666666667,483.0363791666667,3697.233026737501,100,100,100,300,3997.233026737501,20000,12013.34,53036.685,-872.233026737501,9546.730997850002,36040.02,0.8035938648314839
1962,2112 s milwaukee st,80210,Denver,CO,39.678073,-104.95184499999999,SingleFamily,5.0,910052.0,01/08/2020,3195.0,798.75,3993.75,31851.820000000003,878200.1799999999,0.0366,0.01,30,12,0.008,0.005,2678.510549,1205.3297470500002,3883.8402960500002,606.7013333333333,379.18833333333333,731.8334833333333,5601.5634460500005,100,100,100,300,5901.5634460500005,20000,18201.04,70052.86000000002,-1907.8134460500005,14463.956964600002,54603.119999999995,0.7959463127129995
1964,1630 s xavier st,80219,Denver,CO,39.687073,-105.049701,SingleFamily,3.0,339170.0,01/08/2020,1950.0,975.0,2925.0,11870.95,327299.05,0.0366,0.01,30,12,0.008,0.005,998.2621025,449.21794612499997,1447.4800486249999,226.11333333333334,141.32083333333335,272.74920833333334,2087.663423625,100,100,100,300,2387.663423625,20000,6783.400000000001,38654.35,537.3365763749998,5390.615353499999,20350.2,1.1354182458119202
